feature,feature_importance
EPOCH_128_WELCH_4_EEG_BP_25_26_std,0
EPOCH_128_WELCH_4_EEG_BP_26_27_std,10
EPOCH_128_WELCH_4_EEG_BP_27_28_std,0
EPOCH_128_WELCH_4_EEG_BP_28_29_std,0
EPOCH_128_WELCH_4_EEG_BP_29_30_std,0
EPOCH_128_WELCH_4_EEG_BP_30_31_std,0
EPOCH_128_WELCH_4_EEG_BP_0_0.5_relative,3
EPOCH_128_WELCH_4_EEG_BP_0.5_1_relative,0
EPOCH_128_WELCH_4_EEG_BP_1_2_relative,11
EPOCH_128_WELCH_4_EEG_BP_2_3_relative,41
EPOCH_128_WELCH_4_EEG_BP_3_4_relative,1
EPOCH_128_WELCH_4_EEG_BP_4_5_relative,7
EPOCH_128_WELCH_4_EEG_BP_5_6_relative,0
EPOCH_128_WELCH_4_EEG_BP_6_7_relative,0
EPOCH_128_WELCH_4_EEG_BP_7_8_relative,8
EPOCH_128_WELCH_4_EEG_BP_8_9_relative,0
EPOCH_128_WELCH_4_EEG_BP_9_10_relative,1
EPOCH_128_WELCH_4_EEG_BP_10_11_relative,0
EPOCH_128_WELCH_4_EEG_BP_11_12_relative,0
EPOCH_128_WELCH_4_EEG_BP_12_13_relative,0
EPOCH_128_WELCH_4_EEG_BP_13_14_relative,0
EPOCH_128_WELCH_4_EEG_BP_14_15_relative,1
EPOCH_128_WELCH_4_EEG_BP_15_16_relative,0
EPOCH_128_WELCH_4_EEG_BP_16_17_relative,4
EPOCH_128_WELCH_4_EEG_BP_17_18_relative,0
EPOCH_128_WELCH_4_EEG_BP_18_19_relative,0
EPOCH_128_WELCH_4_EEG_BP_19_20_relative,0
EPOCH_128_WELCH_4_EEG_BP_20_21_relative,0
EPOCH_128_WELCH_4_EEG_BP_21_22_relative,0
EPOCH_128_WELCH_4_EEG_BP_22_23_relative,0
EPOCH_128_WELCH_4_EEG_BP_23_24_relative,0
EPOCH_128_WELCH_4_EEG_BP_24_25_relative,0
EPOCH_128_WELCH_4_EEG_BP_25_26_relative,0
EPOCH_128_WELCH_4_EEG_BP_26_27_relative,0
EPOCH_128_WELCH_4_EEG_BP_27_28_relative,0
EPOCH_128_WELCH_4_EEG_BP_28_29_relative,0
EPOCH_128_WELCH_4_EEG_BP_29_30_relative,0
EPOCH_128_WELCH_4_EEG_BP_30_31_relative,0
EPOCH_128_WELCH_4_EEG_perm,0
EPOCH_128_WELCH_4_EEG_higuchi,0
EPOCH_128_WELCH_4_EEG_petrosian,0
EPOCH_128_WELCH_8_EEG_std,0
EPOCH_128_WELCH_8_EEG_iqr,0
EPOCH_128_WELCH_8_EEG_skew,0
EPOCH_128_WELCH_8_EEG_kurt,0
EPOCH_128_WELCH_8_EEG_nzc,0
EPOCH_128_WELCH_8_EEG_hmob,0
EPOCH_128_WELCH_8_EEG_hcomp,0
EPOCH_128_WELCH_8_EEG_BP_0_0.5,0
EPOCH_128_WELCH_8_EEG_BP_0.5_1,1
EPOCH_128_WELCH_8_EEG_BP_1_2,85
EPOCH_128_WELCH_8_EEG_BP_2_3,0
EPOCH_128_WELCH_8_EEG_BP_3_4,0
EPOCH_128_WELCH_8_EEG_BP_4_5,0
EPOCH_128_WELCH_8_EEG_BP_5_6,32
EPOCH_128_WELCH_8_EEG_BP_6_7,0
EPOCH_128_WELCH_8_EEG_BP_7_8,35
EPOCH_128_WELCH_8_EEG_BP_8_9,0
EPOCH_128_WELCH_8_EEG_BP_9_10,1
EPOCH_128_WELCH_8_EEG_BP_10_11,10
EPOCH_128_WELCH_8_EEG_BP_11_12,0
EPOCH_128_WELCH_8_EEG_BP_12_13,15
EPOCH_128_WELCH_8_EEG_BP_13_14,11
EPOCH_128_WELCH_8_EEG_BP_14_15,17
EPOCH_128_WELCH_8_EEG_BP_15_16,0
EPOCH_128_WELCH_8_EEG_BP_16_17,7
EPOCH_128_WELCH_8_EEG_BP_17_18,0
EPOCH_128_WELCH_8_EEG_BP_18_19,0
EPOCH_128_WELCH_8_EEG_BP_19_20,0
EPOCH_128_WELCH_8_EEG_BP_20_21,0
EPOCH_128_WELCH_8_EEG_BP_21_22,1
EPOCH_128_WELCH_8_EEG_BP_22_23,0
EPOCH_128_WELCH_8_EEG_BP_23_24,1
EPOCH_128_WELCH_8_EEG_BP_24_25,0
EPOCH_128_WELCH_8_EEG_BP_25_26,0
EPOCH_128_WELCH_8_EEG_BP_26_27,6
EPOCH_128_WELCH_8_EEG_BP_27_28,0
EPOCH_128_WELCH_8_EEG_BP_28_29,0
EPOCH_128_WELCH_8_EEG_BP_29_30,0
EPOCH_128_WELCH_8_EEG_BP_30_31,0
EPOCH_128_WELCH_8_EEG_abspow,0
EPOCH_128_WELCH_8_EEG_BP_0_0.5_std,0
EPOCH_128_WELCH_8_EEG_BP_0.5_1_std,0
EPOCH_128_WELCH_8_EEG_BP_1_2_std,0
EPOCH_128_WELCH_8_EEG_BP_2_3_std,3
EPOCH_128_WELCH_8_EEG_BP_3_4_std,0
EPOCH_128_WELCH_8_EEG_BP_4_5_std,0
EPOCH_128_WELCH_8_EEG_BP_5_6_std,18
EPOCH_128_WELCH_8_EEG_BP_6_7_std,1
EPOCH_128_WELCH_8_EEG_BP_7_8_std,0
EPOCH_128_WELCH_8_EEG_BP_8_9_std,0
EPOCH_128_WELCH_8_EEG_BP_9_10_std,0
EPOCH_128_WELCH_8_EEG_BP_10_11_std,0
EPOCH_128_WELCH_8_EEG_BP_11_12_std,12
EPOCH_128_WELCH_8_EEG_BP_12_13_std,0
EPOCH_128_WELCH_8_EEG_BP_13_14_std,0
EPOCH_128_WELCH_8_EEG_BP_14_15_std,0
EPOCH_128_WELCH_8_EEG_BP_15_16_std,0
EPOCH_128_WELCH_8_EEG_BP_16_17_std,0
EPOCH_128_WELCH_8_EEG_BP_17_18_std,0
EPOCH_128_WELCH_8_EEG_BP_18_19_std,0
EPOCH_128_WELCH_8_EEG_BP_19_20_std,0
EPOCH_128_WELCH_8_EEG_BP_20_21_std,0
EPOCH_128_WELCH_8_EEG_BP_21_22_std,0
EPOCH_128_WELCH_8_EEG_BP_22_23_std,0
EPOCH_128_WELCH_8_EEG_BP_23_24_std,0
EPOCH_128_WELCH_8_EEG_BP_24_25_std,0
EPOCH_128_WELCH_8_EEG_BP_25_26_std,0
EPOCH_128_WELCH_8_EEG_BP_26_27_std,18
EPOCH_128_WELCH_8_EEG_BP_27_28_std,0
EPOCH_128_WELCH_8_EEG_BP_28_29_std,0
EPOCH_128_WELCH_8_EEG_BP_29_30_std,0
EPOCH_128_WELCH_8_EEG_BP_30_31_std,0
EPOCH_128_WELCH_8_EEG_BP_0_0.5_relative,0
EPOCH_128_WELCH_8_EEG_BP_0.5_1_relative,37
EPOCH_128_WELCH_8_EEG_BP_1_2_relative,32
EPOCH_128_WELCH_8_EEG_BP_2_3_relative,0
EPOCH_128_WELCH_8_EEG_BP_3_4_relative,7
EPOCH_128_WELCH_8_EEG_BP_4_5_relative,1
EPOCH_128_WELCH_8_EEG_BP_5_6_relative,3
EPOCH_128_WELCH_8_EEG_BP_6_7_relative,0
EPOCH_128_WELCH_8_EEG_BP_7_8_relative,6
EPOCH_128_WELCH_8_EEG_BP_8_9_relative,0
EPOCH_128_WELCH_8_EEG_BP_9_10_relative,0
EPOCH_128_WELCH_8_EEG_BP_10_11_relative,0
EPOCH_128_WELCH_8_EEG_BP_11_12_relative,2
EPOCH_128_WELCH_8_EEG_BP_12_13_relative,0
EPOCH_128_WELCH_8_EEG_BP_13_14_relative,3
EPOCH_128_WELCH_8_EEG_BP_14_15_relative,8
EPOCH_128_WELCH_8_EEG_BP_15_16_relative,0
EPOCH_128_WELCH_8_EEG_BP_16_17_relative,0
EPOCH_128_WELCH_8_EEG_BP_17_18_relative,0
EPOCH_128_WELCH_8_EEG_BP_18_19_relative,0
EPOCH_128_WELCH_8_EEG_BP_19_20_relative,0
EPOCH_128_WELCH_8_EEG_BP_20_21_relative,0
EPOCH_128_WELCH_8_EEG_BP_21_22_relative,0
EPOCH_128_WELCH_8_EEG_BP_22_23_relative,0
EPOCH_128_WELCH_8_EEG_BP_23_24_relative,0
EPOCH_128_WELCH_8_EEG_BP_24_25_relative,0
EPOCH_128_WELCH_8_EEG_BP_25_26_relative,0
EPOCH_128_WELCH_8_EEG_BP_26_27_relative,0
EPOCH_128_WELCH_8_EEG_BP_27_28_relative,0
EPOCH_128_WELCH_8_EEG_BP_28_29_relative,0
EPOCH_128_WELCH_8_EEG_BP_29_30_relative,0
EPOCH_128_WELCH_8_EEG_BP_30_31_relative,0
EPOCH_128_WELCH_8_EEG_perm,0
EPOCH_128_WELCH_8_EEG_higuchi,0
EPOCH_128_WELCH_8_EEG_petrosian,0
EPOCH_128_WELCH_16_EEG_std,0
EPOCH_128_WELCH_16_EEG_iqr,0
EPOCH_128_WELCH_16_EEG_skew,0
EPOCH_128_WELCH_16_EEG_kurt,0
EPOCH_128_WELCH_16_EEG_nzc,0
EPOCH_128_WELCH_16_EEG_hmob,0
EPOCH_128_WELCH_16_EEG_hcomp,0
EPOCH_128_WELCH_16_EEG_BP_0_0.5,28
EPOCH_128_WELCH_16_EEG_BP_0.5_1,1
EPOCH_128_WELCH_16_EEG_BP_1_2,215
EPOCH_128_WELCH_16_EEG_BP_2_3,30
EPOCH_128_WELCH_16_EEG_BP_3_4,22
EPOCH_128_WELCH_16_EEG_BP_4_5,31
EPOCH_128_WELCH_16_EEG_BP_5_6,33
EPOCH_128_WELCH_16_EEG_BP_6_7,0
EPOCH_128_WELCH_16_EEG_BP_7_8,0
EPOCH_128_WELCH_16_EEG_BP_8_9,4
EPOCH_128_WELCH_16_EEG_BP_9_10,0
EPOCH_128_WELCH_16_EEG_BP_10_11,16
EPOCH_128_WELCH_16_EEG_BP_11_12,58
EPOCH_128_WELCH_16_EEG_BP_12_13,26
EPOCH_128_WELCH_16_EEG_BP_13_14,0
EPOCH_128_WELCH_16_EEG_BP_14_15,11
EPOCH_128_WELCH_16_EEG_BP_15_16,0
EPOCH_128_WELCH_16_EEG_BP_16_17,1
EPOCH_128_WELCH_16_EEG_BP_17_18,0
EPOCH_128_WELCH_16_EEG_BP_18_19,0
EPOCH_128_WELCH_16_EEG_BP_19_20,2
EPOCH_128_WELCH_16_EEG_BP_20_21,0
EPOCH_128_WELCH_16_EEG_BP_21_22,0
EPOCH_128_WELCH_16_EEG_BP_22_23,0
EPOCH_128_WELCH_16_EEG_BP_23_24,0
EPOCH_128_WELCH_16_EEG_BP_24_25,0
EPOCH_128_WELCH_16_EEG_BP_25_26,2
EPOCH_128_WELCH_16_EEG_BP_26_27,0
EPOCH_128_WELCH_16_EEG_BP_27_28,0
EPOCH_128_WELCH_16_EEG_BP_28_29,0
EPOCH_128_WELCH_16_EEG_BP_29_30,0
EPOCH_128_WELCH_16_EEG_BP_30_31,0
EPOCH_128_WELCH_16_EEG_abspow,19
EPOCH_128_WELCH_16_EEG_BP_0_0.5_std,0
EPOCH_128_WELCH_16_EEG_BP_0.5_1_std,196
EPOCH_128_WELCH_16_EEG_BP_1_2_std,0
EPOCH_128_WELCH_16_EEG_BP_2_3_std,5
EPOCH_128_WELCH_16_EEG_BP_3_4_std,3
EPOCH_128_WELCH_16_EEG_BP_4_5_std,3
EPOCH_128_WELCH_16_EEG_BP_5_6_std,8
EPOCH_128_WELCH_16_EEG_BP_6_7_std,0
EPOCH_128_WELCH_16_EEG_BP_7_8_std,0
EPOCH_128_WELCH_16_EEG_BP_8_9_std,5
EPOCH_128_WELCH_16_EEG_BP_9_10_std,0
EPOCH_128_WELCH_16_EEG_BP_10_11_std,0
EPOCH_128_WELCH_16_EEG_BP_11_12_std,0
EPOCH_128_WELCH_16_EEG_BP_12_13_std,0
EPOCH_128_WELCH_16_EEG_BP_13_14_std,0
EPOCH_128_WELCH_16_EEG_BP_14_15_std,0
EPOCH_128_WELCH_16_EEG_BP_15_16_std,0
EPOCH_128_WELCH_16_EEG_BP_16_17_std,0
EPOCH_128_WELCH_16_EEG_BP_17_18_std,43
EPOCH_128_WELCH_16_EEG_BP_18_19_std,0
EPOCH_128_WELCH_16_EEG_BP_19_20_std,0
EPOCH_128_WELCH_16_EEG_BP_20_21_std,0
EPOCH_128_WELCH_16_EEG_BP_21_22_std,0
EPOCH_128_WELCH_16_EEG_BP_22_23_std,0
EPOCH_128_WELCH_16_EEG_BP_23_24_std,0
EPOCH_128_WELCH_16_EEG_BP_24_25_std,0
EPOCH_128_WELCH_16_EEG_BP_25_26_std,0
EPOCH_128_WELCH_16_EEG_BP_26_27_std,0
EPOCH_128_WELCH_16_EEG_BP_27_28_std,0
EPOCH_128_WELCH_16_EEG_BP_28_29_std,0
EPOCH_128_WELCH_16_EEG_BP_29_30_std,0
EPOCH_128_WELCH_16_EEG_BP_30_31_std,0
EPOCH_128_WELCH_16_EEG_BP_0_0.5_relative,7
EPOCH_128_WELCH_16_EEG_BP_0.5_1_relative,161
EPOCH_128_WELCH_16_EEG_BP_1_2_relative,223
EPOCH_128_WELCH_16_EEG_BP_2_3_relative,34
EPOCH_128_WELCH_16_EEG_BP_3_4_relative,0
EPOCH_128_WELCH_16_EEG_BP_4_5_relative,2
EPOCH_128_WELCH_16_EEG_BP_5_6_relative,0
EPOCH_128_WELCH_16_EEG_BP_6_7_relative,0
EPOCH_128_WELCH_16_EEG_BP_7_8_relative,1
EPOCH_128_WELCH_16_EEG_BP_8_9_relative,2
EPOCH_128_WELCH_16_EEG_BP_9_10_relative,4
EPOCH_128_WELCH_16_EEG_BP_10_11_relative,0
EPOCH_128_WELCH_16_EEG_BP_11_12_relative,16
EPOCH_128_WELCH_16_EEG_BP_12_13_relative,11
EPOCH_128_WELCH_16_EEG_BP_13_14_relative,0
EPOCH_128_WELCH_16_EEG_BP_14_15_relative,6
EPOCH_128_WELCH_16_EEG_BP_15_16_relative,0
EPOCH_128_WELCH_16_EEG_BP_16_17_relative,0
EPOCH_128_WELCH_16_EEG_BP_17_18_relative,1
EPOCH_128_WELCH_16_EEG_BP_18_19_relative,0
EPOCH_128_WELCH_16_EEG_BP_19_20_relative,0
EPOCH_128_WELCH_16_EEG_BP_20_21_relative,3
EPOCH_128_WELCH_16_EEG_BP_21_22_relative,34
EPOCH_128_WELCH_16_EEG_BP_22_23_relative,0
EPOCH_128_WELCH_16_EEG_BP_23_24_relative,0
EPOCH_128_WELCH_16_EEG_BP_24_25_relative,0
EPOCH_128_WELCH_16_EEG_BP_25_26_relative,0
EPOCH_128_WELCH_16_EEG_BP_26_27_relative,0
EPOCH_128_WELCH_16_EEG_BP_27_28_relative,0
EPOCH_128_WELCH_16_EEG_BP_28_29_relative,0
EPOCH_128_WELCH_16_EEG_BP_29_30_relative,0
EPOCH_128_WELCH_16_EEG_BP_30_31_relative,0
EPOCH_128_WELCH_16_EEG_perm,0
EPOCH_128_WELCH_16_EEG_higuchi,0
EPOCH_128_WELCH_16_EEG_petrosian,0
EPOCH_256_WELCH_1_EEG_std,790
EPOCH_256_WELCH_1_EEG_iqr,6
EPOCH_256_WELCH_1_EEG_skew,108
EPOCH_256_WELCH_1_EEG_kurt,149
EPOCH_256_WELCH_1_EEG_nzc,7
EPOCH_256_WELCH_1_EEG_hmob,40
EPOCH_256_WELCH_1_EEG_hcomp,121
EPOCH_256_WELCH_1_EEG_BP_0_0.5,0
EPOCH_256_WELCH_1_EEG_BP_0.5_1,0
EPOCH_256_WELCH_1_EEG_BP_1_2,3
EPOCH_256_WELCH_1_EEG_BP_2_3,22
EPOCH_256_WELCH_1_EEG_BP_3_4,38
EPOCH_256_WELCH_1_EEG_BP_4_5,25
EPOCH_256_WELCH_1_EEG_BP_5_6,62
EPOCH_256_WELCH_1_EEG_BP_6_7,0
EPOCH_256_WELCH_1_EEG_BP_7_8,27
EPOCH_256_WELCH_1_EEG_BP_8_9,15
EPOCH_256_WELCH_1_EEG_BP_9_10,15
EPOCH_256_WELCH_1_EEG_BP_10_11,1
EPOCH_256_WELCH_1_EEG_BP_11_12,3
EPOCH_256_WELCH_1_EEG_BP_12_13,0
EPOCH_256_WELCH_1_EEG_BP_13_14,2
EPOCH_256_WELCH_1_EEG_BP_14_15,0
EPOCH_256_WELCH_1_EEG_BP_15_16,1
EPOCH_256_WELCH_1_EEG_BP_16_17,4
EPOCH_256_WELCH_1_EEG_BP_17_18,0
EPOCH_256_WELCH_1_EEG_BP_18_19,0
EPOCH_256_WELCH_1_EEG_BP_19_20,2
EPOCH_256_WELCH_1_EEG_BP_20_21,1
EPOCH_256_WELCH_1_EEG_BP_21_22,0
EPOCH_256_WELCH_1_EEG_BP_22_23,0
EPOCH_256_WELCH_1_EEG_BP_23_24,41
EPOCH_256_WELCH_1_EEG_BP_24_25,0
EPOCH_256_WELCH_1_EEG_BP_25_26,16
EPOCH_256_WELCH_1_EEG_BP_26_27,1
EPOCH_256_WELCH_1_EEG_BP_27_28,0
EPOCH_256_WELCH_1_EEG_BP_28_29,14
EPOCH_256_WELCH_1_EEG_BP_29_30,0
EPOCH_256_WELCH_1_EEG_BP_30_31,4
EPOCH_256_WELCH_1_EEG_abspow,1
EPOCH_256_WELCH_1_EEG_BP_0_0.5_std,0
EPOCH_256_WELCH_1_EEG_BP_0.5_1_std,0
EPOCH_256_WELCH_1_EEG_BP_1_2_std,3
EPOCH_256_WELCH_1_EEG_BP_2_3_std,0
EPOCH_256_WELCH_1_EEG_BP_3_4_std,1
EPOCH_256_WELCH_1_EEG_BP_4_5_std,8
EPOCH_256_WELCH_1_EEG_BP_5_6_std,58
EPOCH_256_WELCH_1_EEG_BP_6_7_std,20
EPOCH_256_WELCH_1_EEG_BP_7_8_std,0
EPOCH_256_WELCH_1_EEG_BP_8_9_std,3
EPOCH_256_WELCH_1_EEG_BP_9_10_std,23
EPOCH_256_WELCH_1_EEG_BP_10_11_std,3
EPOCH_256_WELCH_1_EEG_BP_11_12_std,0
EPOCH_256_WELCH_1_EEG_BP_12_13_std,0
EPOCH_256_WELCH_1_EEG_BP_13_14_std,44
EPOCH_256_WELCH_1_EEG_BP_14_15_std,0
EPOCH_256_WELCH_1_EEG_BP_15_16_std,0
EPOCH_256_WELCH_1_EEG_BP_16_17_std,2
EPOCH_256_WELCH_1_EEG_BP_17_18_std,0
EPOCH_256_WELCH_1_EEG_BP_18_19_std,0
EPOCH_256_WELCH_1_EEG_BP_19_20_std,0
EPOCH_256_WELCH_1_EEG_BP_20_21_std,0
EPOCH_256_WELCH_1_EEG_BP_21_22_std,0
EPOCH_256_WELCH_1_EEG_BP_22_23_std,0
EPOCH_256_WELCH_1_EEG_BP_23_24_std,0
EPOCH_256_WELCH_1_EEG_BP_24_25_std,0
EPOCH_256_WELCH_1_EEG_BP_25_26_std,0
EPOCH_256_WELCH_1_EEG_BP_26_27_std,0
EPOCH_256_WELCH_1_EEG_BP_27_28_std,0
EPOCH_256_WELCH_1_EEG_BP_28_29_std,32
EPOCH_256_WELCH_1_EEG_BP_29_30_std,29
EPOCH_256_WELCH_1_EEG_BP_30_31_std,0
EPOCH_256_WELCH_1_EEG_BP_0_0.5_relative,0
EPOCH_256_WELCH_1_EEG_BP_0.5_1_relative,0
EPOCH_256_WELCH_1_EEG_BP_1_2_relative,10
EPOCH_256_WELCH_1_EEG_BP_2_3_relative,123
EPOCH_256_WELCH_1_EEG_BP_3_4_relative,18
EPOCH_256_WELCH_1_EEG_BP_4_5_relative,5
EPOCH_256_WELCH_1_EEG_BP_5_6_relative,3
EPOCH_256_WELCH_1_EEG_BP_6_7_relative,0
EPOCH_256_WELCH_1_EEG_BP_7_8_relative,1
EPOCH_256_WELCH_1_EEG_BP_8_9_relative,1
EPOCH_256_WELCH_1_EEG_BP_9_10_relative,0
EPOCH_256_WELCH_1_EEG_BP_10_11_relative,3
EPOCH_256_WELCH_1_EEG_BP_11_12_relative,0
EPOCH_256_WELCH_1_EEG_BP_12_13_relative,0
EPOCH_256_WELCH_1_EEG_BP_13_14_relative,0
EPOCH_256_WELCH_1_EEG_BP_14_15_relative,0
EPOCH_256_WELCH_1_EEG_BP_15_16_relative,0
EPOCH_256_WELCH_1_EEG_BP_16_17_relative,0
EPOCH_256_WELCH_1_EEG_BP_17_18_relative,6
EPOCH_256_WELCH_1_EEG_BP_18_19_relative,0
EPOCH_256_WELCH_1_EEG_BP_19_20_relative,3
EPOCH_256_WELCH_1_EEG_BP_20_21_relative,0
EPOCH_256_WELCH_1_EEG_BP_21_22_relative,0
EPOCH_256_WELCH_1_EEG_BP_22_23_relative,0
EPOCH_256_WELCH_1_EEG_BP_23_24_relative,13
EPOCH_256_WELCH_1_EEG_BP_24_25_relative,5
EPOCH_256_WELCH_1_EEG_BP_25_26_relative,2
EPOCH_256_WELCH_1_EEG_BP_26_27_relative,0
EPOCH_256_WELCH_1_EEG_BP_27_28_relative,51
EPOCH_256_WELCH_1_EEG_BP_28_29_relative,18
EPOCH_256_WELCH_1_EEG_BP_29_30_relative,0
EPOCH_256_WELCH_1_EEG_BP_30_31_relative,7
EPOCH_256_WELCH_1_EEG_perm,3
EPOCH_256_WELCH_1_EEG_higuchi,19
EPOCH_256_WELCH_1_EEG_petrosian,2
EPOCH_256_WELCH_2_EEG_std,0
EPOCH_256_WELCH_2_EEG_iqr,0
EPOCH_256_WELCH_2_EEG_skew,0
EPOCH_256_WELCH_2_EEG_kurt,0
EPOCH_256_WELCH_2_EEG_nzc,0
EPOCH_256_WELCH_2_EEG_hmob,0
EPOCH_256_WELCH_2_EEG_hcomp,0
EPOCH_256_WELCH_2_EEG_BP_0_0.5,2
EPOCH_256_WELCH_2_EEG_BP_0.5_1,1
EPOCH_256_WELCH_2_EEG_BP_1_2,23
EPOCH_256_WELCH_2_EEG_BP_2_3,5
EPOCH_256_WELCH_2_EEG_BP_3_4,19
EPOCH_256_WELCH_2_EEG_BP_4_5,6
EPOCH_256_WELCH_2_EEG_BP_5_6,28
EPOCH_256_WELCH_2_EEG_BP_6_7,10
EPOCH_256_WELCH_2_EEG_BP_7_8,0
EPOCH_256_WELCH_2_EEG_BP_8_9,10
EPOCH_256_WELCH_2_EEG_BP_9_10,9
EPOCH_256_WELCH_2_EEG_BP_10_11,10
EPOCH_256_WELCH_2_EEG_BP_11_12,6
EPOCH_256_WELCH_2_EEG_BP_12_13,10
EPOCH_256_WELCH_2_EEG_BP_13_14,2
EPOCH_256_WELCH_2_EEG_BP_14_15,2
EPOCH_256_WELCH_2_EEG_BP_15_16,0
EPOCH_256_WELCH_2_EEG_BP_16_17,21
EPOCH_256_WELCH_2_EEG_BP_17_18,0
EPOCH_256_WELCH_2_EEG_BP_18_19,0
EPOCH_256_WELCH_2_EEG_BP_19_20,0
EPOCH_256_WELCH_2_EEG_BP_20_21,3
EPOCH_256_WELCH_2_EEG_BP_21_22,0
EPOCH_256_WELCH_2_EEG_BP_22_23,5
EPOCH_256_WELCH_2_EEG_BP_23_24,4
EPOCH_256_WELCH_2_EEG_BP_24_25,7
EPOCH_256_WELCH_2_EEG_BP_25_26,12
EPOCH_256_WELCH_2_EEG_BP_26_27,37
EPOCH_256_WELCH_2_EEG_BP_27_28,20
EPOCH_256_WELCH_2_EEG_BP_28_29,0
EPOCH_256_WELCH_2_EEG_BP_29_30,0
EPOCH_256_WELCH_2_EEG_BP_30_31,0
EPOCH_256_WELCH_2_EEG_abspow,0
EPOCH_256_WELCH_2_EEG_BP_0_0.5_std,0
EPOCH_256_WELCH_2_EEG_BP_0.5_1_std,4
EPOCH_256_WELCH_2_EEG_BP_1_2_std,0
EPOCH_256_WELCH_2_EEG_BP_2_3_std,0
EPOCH_256_WELCH_2_EEG_BP_3_4_std,3
EPOCH_256_WELCH_2_EEG_BP_4_5_std,1
EPOCH_256_WELCH_2_EEG_BP_5_6_std,0
EPOCH_256_WELCH_2_EEG_BP_6_7_std,0
EPOCH_256_WELCH_2_EEG_BP_7_8_std,0
EPOCH_256_WELCH_2_EEG_BP_8_9_std,0
EPOCH_256_WELCH_2_EEG_BP_9_10_std,0
EPOCH_256_WELCH_2_EEG_BP_10_11_std,0
EPOCH_256_WELCH_2_EEG_BP_11_12_std,18
EPOCH_256_WELCH_2_EEG_BP_12_13_std,0
EPOCH_256_WELCH_2_EEG_BP_13_14_std,7
EPOCH_256_WELCH_2_EEG_BP_14_15_std,0
EPOCH_256_WELCH_2_EEG_BP_15_16_std,0
EPOCH_256_WELCH_2_EEG_BP_16_17_std,0
EPOCH_256_WELCH_2_EEG_BP_17_18_std,0
EPOCH_256_WELCH_2_EEG_BP_18_19_std,0
EPOCH_256_WELCH_2_EEG_BP_19_20_std,0
EPOCH_256_WELCH_2_EEG_BP_20_21_std,0
EPOCH_256_WELCH_2_EEG_BP_21_22_std,0
EPOCH_256_WELCH_2_EEG_BP_22_23_std,0
EPOCH_256_WELCH_2_EEG_BP_23_24_std,0
EPOCH_256_WELCH_2_EEG_BP_24_25_std,0
EPOCH_256_WELCH_2_EEG_BP_25_26_std,0
EPOCH_256_WELCH_2_EEG_BP_26_27_std,0
EPOCH_256_WELCH_2_EEG_BP_27_28_std,0
EPOCH_256_WELCH_2_EEG_BP_28_29_std,0
EPOCH_256_WELCH_2_EEG_BP_29_30_std,0
EPOCH_256_WELCH_2_EEG_BP_30_31_std,0
EPOCH_256_WELCH_2_EEG_BP_0_0.5_relative,12
EPOCH_256_WELCH_2_EEG_BP_0.5_1_relative,0
EPOCH_256_WELCH_2_EEG_BP_1_2_relative,38
EPOCH_256_WELCH_2_EEG_BP_2_3_relative,10
EPOCH_256_WELCH_2_EEG_BP_3_4_relative,1
EPOCH_256_WELCH_2_EEG_BP_4_5_relative,0
EPOCH_256_WELCH_2_EEG_BP_5_6_relative,18
EPOCH_256_WELCH_2_EEG_BP_6_7_relative,14
EPOCH_256_WELCH_2_EEG_BP_7_8_relative,12
EPOCH_256_WELCH_2_EEG_BP_8_9_relative,15
EPOCH_256_WELCH_2_EEG_BP_9_10_relative,0
EPOCH_256_WELCH_2_EEG_BP_10_11_relative,0
EPOCH_256_WELCH_2_EEG_BP_11_12_relative,0
EPOCH_256_WELCH_2_EEG_BP_12_13_relative,0
EPOCH_256_WELCH_2_EEG_BP_13_14_relative,0
EPOCH_256_WELCH_2_EEG_BP_14_15_relative,0
EPOCH_256_WELCH_2_EEG_BP_15_16_relative,0
EPOCH_256_WELCH_2_EEG_BP_16_17_relative,0
EPOCH_256_WELCH_2_EEG_BP_17_18_relative,3
EPOCH_256_WELCH_2_EEG_BP_18_19_relative,0
EPOCH_256_WELCH_2_EEG_BP_19_20_relative,0
EPOCH_256_WELCH_2_EEG_BP_20_21_relative,12
EPOCH_256_WELCH_2_EEG_BP_21_22_relative,0
EPOCH_256_WELCH_2_EEG_BP_22_23_relative,0
EPOCH_256_WELCH_2_EEG_BP_23_24_relative,0
EPOCH_256_WELCH_2_EEG_BP_24_25_relative,0
EPOCH_256_WELCH_2_EEG_BP_25_26_relative,0
EPOCH_256_WELCH_2_EEG_BP_26_27_relative,15
EPOCH_256_WELCH_2_EEG_BP_27_28_relative,18
EPOCH_256_WELCH_2_EEG_BP_28_29_relative,0
EPOCH_256_WELCH_2_EEG_BP_29_30_relative,0
EPOCH_256_WELCH_2_EEG_BP_30_31_relative,0
EPOCH_256_WELCH_2_EEG_perm,0
EPOCH_256_WELCH_2_EEG_higuchi,0
EPOCH_256_WELCH_2_EEG_petrosian,0
EPOCH_256_WELCH_4_EEG_std,0
EPOCH_256_WELCH_4_EEG_iqr,0
EPOCH_256_WELCH_4_EEG_skew,0
EPOCH_256_WELCH_4_EEG_kurt,0
EPOCH_256_WELCH_4_EEG_nzc,0
EPOCH_256_WELCH_4_EEG_hmob,0
EPOCH_256_WELCH_4_EEG_hcomp,0
EPOCH_256_WELCH_4_EEG_BP_0_0.5,19
